state,district,key,year,season,rain_mm,n_days,rain_normal_mm,rain_anom_mm,rain_anom_pct
CHHATTISGARH,BASTAR,bastar,2016-2017,Rabi,139.88,182,156.64,-16.76,-10.7
CHHATTISGARH,BASTAR,bastar,2017-2018,Rabi,147.27,182,156.64,-9.36,-5.98
CHHATTISGARH,BASTAR,bastar,2018-2019,Rabi,73.04,182,156.64,-83.59,-53.37
CHHATTISGARH,BASTAR,bastar,2019-2020,Rabi,251.78,183,156.64,95.14,60.74
CHHATTISGARH,BASTAR,bastar,2020-2021,Rabi,142.95,182,156.64,-13.69,-8.74
CHHATTISGARH,BASTAR,bastar,2021-2022,Rabi,185.06,182,156.64,28.43,18.15
CHHATTISGARH,BASTAR,bastar,2022-2023,Rabi,142.24,182,156.64,-14.4,-9.19
UTTAR PRADESH,BASTI,basti,1997-1998,Annual,642.05,365,1079.46,-437.41,-40.52
UTTAR PRADESH,BASTI,basti,1998-1999,Annual,1079.66,365,1079.46,0.19,0.02
UTTAR PRADESH,BASTI,basti,1999-2000,Annual,294.56,365,1079.46,-784.9,-72.71
UTTAR PRADESH,BASTI,basti,2000-2001,Annual,1617.56,366,1079.46,538.1,49.85
UTTAR PRADESH,BASTI,basti,2001-2002,Annual,1582.02,365,1079.46,502.56,46.56
UTTAR PRADESH,BASTI,basti,2002-2003,Annual,742.79,365,1079.46,-336.67,-31.19
UTTAR PRADESH,BASTI,basti,2003-2004,Annual,1270.09,365,1079.46,190.63,17.66
UTTAR PRADESH,BASTI,basti,2004-2005,Annual,844.99,366,1079.46,-234.47,-21.72
UTTAR PRADESH,BASTI,basti,2005-2006,Annual,1212.18,365,1079.46,132.72,12.3
UTTAR PRADESH,BASTI,basti,2006-2007,Annual,866.28,365,1079.46,-213.19,-19.75
UTTAR PRADESH,BASTI,basti,2007-2008,Annual,1400.92,365,1079.46,321.46,29.78
UTTAR PRADESH,BASTI,basti,2008-2009,Annual,1926.21,366,1079.46,846.74,78.44
UTTAR PRADESH,BASTI,basti,2009-2010,Annual,985.21,365,1079.46,-94.25,-8.73
UTTAR PRADESH,BASTI,basti,2010-2011,Annual,1165.52,365,1079.46,86.06,7.97
UTTAR PRADESH,BASTI,basti,2011-2012,Annual,1060.84,365,1079.46,-18.62,-1.72
UTTAR PRADESH,BASTI,basti,2012-2013,Annual,1162.39,366,1079.46,82.93,7.68
UTTAR PRADESH,BASTI,basti,2013-2014,Annual,1392.39,365,1079.46,312.93,28.99
UTTAR PRADESH,BASTI,basti,2014-2015,Annual,923.48,365,1079.46,-155.98,-14.45
UTTAR PRADESH,BASTI,basti,2015-2016,Annual,697.45,365,1079.46,-382.01,-35.39
UTTAR PRADESH,BASTI,basti,2016-2017,Annual,1017.15,366,1079.46,-62.31,-5.77
UTTAR PRADESH,BASTI,basti,2017-2018,Annual,1068.67,365,1079.46,-10.79,-1.0
UTTAR PRADESH,BASTI,basti,2018-2019,Annual,685.77,365,1079.46,-393.69,-36.47
UTTAR PRADESH,BASTI,basti,2019-2020,Annual,1185.13,365,1079.46,105.67,9.79
UTTAR PRADESH,BASTI,basti,2020-2021,Annual,1500.18,366,1079.46,420.71,38.97
UTTAR PRADESH,BASTI,basti,2021-2022,Annual,1446.09,365,1079.46,366.63,33.96
UTTAR PRADESH,BASTI,basti,2022-2023,Annual,719.16,365,1079.46,-360.31,-33.38
UTTAR PRADESH,BASTI,basti,2023-2024,Annual,656.74,365,1079.46,-422.72,-39.16
UTTAR PRADESH,BASTI,basti,1997-1998,Kharif,539.13,122,951.86,-412.73,-43.36
UTTAR PRADESH,BASTI,basti,1998-1999,Kharif,1011.97,122,951.86,60.1,6.31
UTTAR PRADESH,BASTI,basti,1999-2000,Kharif,245.26,122,951.86,-706.6,-74.23
UTTAR PRADESH,BASTI,basti,2000-2001,Kharif,1383.86,122,951.86,432.0,45.38
UTTAR PRADESH,BASTI,basti,2001-2002,Kharif,1375.54,122,951.86,423.68,44.51
UTTAR PRADESH,BASTI,basti,2002-2003,Kharif,607.89,122,951.86,-343.98,-36.14
UTTAR PRADESH,BASTI,basti,2003-2004,Kharif,1196.95,122,951.86,245.09,25.75
UTTAR PRADESH,BASTI,basti,2004-2005,Kharif,760.74,122,951.86,-191.12,-20.08
UTTAR PRADESH,BASTI,basti,2005-2006,Kharif,1039.79,122,951.86,87.92,9.24
UTTAR PRADESH,BASTI,basti,2006-2007,Kharif,795.14,122,951.86,-156.72,-16.46
UTTAR PRADESH,BASTI,basti,2007-2008,Kharif,1171.06,122,951.86,219.19,23.03
UTTAR PRADESH,BASTI,basti,2008-2009,Kharif,1890.5,122,951.86,938.64,98.61
UTTAR PRADESH,BASTI,basti,2009-2010,Kharif,792.17,122,951.86,-159.69,-16.78
UTTAR PRADESH,BASTI,basti,2010-2011,Kharif,1121.16,122,951.86,169.29,17.79
UTTAR PRADESH,BASTI,basti,2011-2012,Kharif,943.45,122,951.86,-8.41,-0.88
UTTAR PRADESH,BASTI,basti,2012-2013,Kharif,1088.8,122,951.86,136.94,14.39
UTTAR PRADESH,BASTI,basti,2013-2014,Kharif,1212.24,122,951.86,260.38,27.35
UTTAR PRADESH,BASTI,basti,2014-2015,Kharif,693.57,122,951.86,-258.3,-27.14
UTTAR PRADESH,BASTI,basti,2015-2016,Kharif,616.75,122,951.86,-335.11,-35.21
UTTAR PRADESH,BASTI,basti,2016-2017,Kharif,911.37,122,951.86,-40.49,-4.25
UTTAR PRADESH,BASTI,basti,2017-2018,Kharif,974.35,122,951.86,22.49,2.36
UTTAR PRADESH,BASTI,basti,2018-2019,Kharif,647.08,122,951.86,-304.78,-32.02
UTTAR PRADESH,BASTI,basti,2019-2020,Kharif,1104.23,122,951.86,152.37,16.01
UTTAR PRADESH,BASTI,basti,2020-2021,Kharif,1303.21,122,951.86,351.34,36.91
UTTAR PRADESH,BASTI,basti,2021-2022,Kharif,1159.42,122,951.86,207.56,21.81
UTTAR PRADESH,BASTI,basti,2022-2023,Kharif,521.91,122,951.86,-429.95,-45.17
UTTAR PRADESH,BASTI,basti,2023-2024,Kharif,592.76,122,951.86,-359.1,-37.73
UTTAR PRADESH,BASTI,basti,1997-1998,Rabi,72.0,182,82.71,-10.71,-12.95
UTTAR PRADESH,BASTI,basti,1998-1999,Rabi,22.97,182,82.71,-59.74,-72.22
UTTAR PRADESH,BASTI,basti,1999-2000,Rabi,43.95,183,82.71,-38.76,-46.86
UTTAR PRADESH,BASTI,basti,2000-2001,Rabi,114.41,182,82.71,31.7,38.33
UTTAR PRADESH,BASTI,basti,2001-2002,Rabi,188.64,182,82.71,105.94,128.08
UTTAR PRADESH,BASTI,basti,2002-2003,Rabi,73.5,182,82.71,-9.21,-11.13
UTTAR PRADESH,BASTI,basti,2003-2004,Rabi,28.77,183,82.71,-53.94,-65.22
UTTAR PRADESH,BASTI,basti,2004-2005,Rabi,49.62,182,82.71,-33.09,-40.01
UTTAR PRADESH,BASTI,basti,2005-2006,Rabi,156.82,182,82.71,74.11,89.61
UTTAR PRADESH,BASTI,basti,2006-2007,Rabi,77.21,182,82.71,-5.5,-6.65
UTTAR PRADESH,BASTI,basti,2007-2008,Rabi,93.04,183,82.71,10.33,12.49
UTTAR PRADESH,BASTI,basti,2008-2009,Rabi,24.21,182,82.71,-58.5,-70.73
UTTAR PRADESH,BASTI,basti,2009-2010,Rabi,114.33,182,82.71,31.62,38.23
UTTAR PRADESH,BASTI,basti,2010-2011,Rabi,46.1,182,82.71,-36.61,-44.27
UTTAR PRADESH,BASTI,basti,2011-2012,Rabi,57.72,183,82.71,-24.99,-30.22
UTTAR PRADESH,BASTI,basti,2012-2013,Rabi,36.11,182,82.71,-46.6,-56.34
UTTAR PRADESH,BASTI,basti,2013-2014,Rabi,198.14,182,82.71,115.44,139.57
UTTAR PRADESH,BASTI,basti,2014-2015,Rabi,179.45,182,82.71,96.75,116.97
UTTAR PRADESH,BASTI,basti,2015-2016,Rabi,13.52,183,82.71,-69.19,-83.66
UTTAR PRADESH,BASTI,basti,2016-2017,Rabi,66.74,182,82.71,-15.97,-19.31
UTTAR PRADESH,BASTI,basti,2017-2018,Rabi,6.62,182,82.71,-76.09,-91.99
UTTAR PRADESH,BASTI,basti,2018-2019,Rabi,45.12,182,82.71,-37.59,-45.45
UTTAR PRADESH,BASTI,basti,2019-2020,Rabi,147.7,183,82.71,64.99,78.57
UTTAR PRADESH,BASTI,basti,2020-2021,Rabi,7.78,182,82.71,-74.93,-90.59
UTTAR PRADESH,BASTI,basti,2021-2022,Rabi,146.11,182,82.71,63.4,76.65
UTTAR PRADESH,BASTI,basti,2022-2023,Rabi,139.87,182,82.71,57.16,69.11
PUNJAB,BATHINDA,bathinda,1997-1998,Annual,451.33,365,362.26,89.07,24.59
PUNJAB,BATHINDA,bathinda,1998-1999,Annual,420.06,365,362.26,57.8,15.95
PUNJAB,BATHINDA,bathinda,1999-2000,Annual,123.47,365,362.26,-238.8,-65.92
PUNJAB,BATHINDA,bathinda,2000-2001,Annual,251.27,366,362.26,-110.99,-30.64
PUNJAB,BATHINDA,bathinda,2001-2002,Annual,269.89,365,362.26,-92.37,-25.5
PUNJAB,BATHINDA,bathinda,2002-2003,Annual,249.26,365,362.26,-113.0,-31.19
PUNJAB,BATHINDA,bathinda,2003-2004,Annual,377.83,365,362.26,15.56,4.3
PUNJAB,BATHINDA,bathinda,2004-2005,Annual,232.64,366,362.26,-129.62,-35.78
PUNJAB,BATHINDA,bathinda,2005-2006,Annual,488.52,365,362.26,126.26,34.85
PUNJAB,BATHINDA,bathinda,2006-2007,Annual,353.2,365,362.26,-9.07,-2.5
PUNJAB,BATHINDA,bathinda,2007-2008,Annual,321.53,365,362.26,-40.73,-11.24
PUNJAB,BATHINDA,bathinda,2008-2009,Annual,521.11,366,362.26,158.85,43.85
PUNJAB,BATHINDA,bathinda,2009-2010,Annual,296.32,365,362.26,-65.94,-18.2
PUNJAB,BATHINDA,bathinda,2010-2011,Annual,378.0,365,362.26,15.73,4.34
PUNJAB,BATHINDA,bathinda,2011-2012,Annual,349.42,365,362.26,-12.85,-3.55
PUNJAB,BATHINDA,bathinda,2012-2013,Annual,368.02,366,362.26,5.76,1.59
PUNJAB,BATHINDA,bathinda,2013-2014,Annual,525.18,365,362.26,162.91,44.97
PUNJAB,BATHINDA,bathinda,2014-2015,Annual,335.93,365,362.26,-26.33,-7.27
PUNJAB,BATHINDA,bathinda,2015-2016,Annual,391.2,365,362.26,28.93,7.99
PUNJAB,BATHINDA,bathinda,2016-2017,Annual,337.17,366,362.26,-25.09,-6.93
PUNJAB,BATHINDA,bathinda,2017-2018,Annual,333.95,365,362.26,-28.31,-7.82
PUNJAB,BATHINDA,bathinda,2018-2019,Annual,318.9,365,362.26,-43.37,-11.97
PUNJAB,BATHINDA,bathinda,2019-2020,Annual,468.74,365,362.26,106.48,29.39
PUNJAB,BATHINDA,bathinda,2020-2021,Annual,469.67,366,362.26,107.41,29.65
PUNJAB,BATHINDA,bathinda,2021-2022,Annual,391.98,365,362.26,29.71,8.2
PUNJAB,BATHINDA,bathinda,2022-2023,Annual,434.25,365,362.26,71.99,19.87
PUNJAB,BATHINDA,bathinda,2023-2024,Annual,322.26,365,362.26,-40.0,-11.04
PUNJAB,BATHINDA,bathinda,1997-1998,Kharif,306.68,122,277.69,29.0,10.44
PUNJAB,BATHINDA,bathinda,1998-1999,Kharif,308.6,122,277.69,30.91,11.13
PUNJAB,BATHINDA,bathinda,1999-2000,Kharif,69.41,122,277.69,-208.27,-75.0
PUNJAB,BATHINDA,bathinda,2000-2001,Kharif,214.68,122,277.69,-63.01,-22.69
PUNJAB,BATHINDA,bathinda,2001-2002,Kharif,203.31,122,277.69,-74.37,-26.78
PUNJAB,BATHINDA,bathinda,2002-2003,Kharif,180.9,122,277.69,-96.79,-34.86
PUNJAB,BATHINDA,bathinda,2003-2004,Kharif,302.89,122,277.69,25.21,9.08
PUNJAB,BATHINDA,bathinda,2004-2005,Kharif,141.98,122,277.69,-135.71,-48.87
PUNJAB,BATHINDA,bathinda,2005-2006,Kharif,352.09,122,277.69,74.41,26.8
PUNJAB,BATHINDA,bathinda,2006-2007,Kharif,238.06,122,277.69,-39.62,-14.27
PUNJAB,BATHINDA,bathinda,2007-2008,Kharif,271.87,122,277.69,-5.81,-2.09
PUNJAB,BATHINDA,bathinda,2008-2009,Kharif,422.73,122,277.69,145.04,52.23
PUNJAB,BATHINDA,bathinda,2009-2010,Kharif,199.33,122,277.69,-78.36,-28.22
PUNJAB,BATHINDA,bathinda,2010-2011,Kharif,344.22,122,277.69,66.53,23.96
PUNJAB,BATHINDA,bathinda,2011-2012,Kharif,342.16,122,277.69,64.47,23.22
PUNJAB,BATHINDA,bathinda,2012-2013,Kharif,333.23,122,277.69,55.55,20.0
PUNJAB,BATHINDA,bathinda,2013-2014,Kharif,428.6,122,277.69,150.91,54.35
PUNJAB,BATHINDA,bathinda,2014-2015,Kharif,218.49,122,277.69,-59.19,-21.32
PUNJAB,BATHINDA,bathinda,2015-2016,Kharif,256.04,122,277.69,-21.65,-7.8
PUNJAB,BATHINDA,bathinda,2016-2017,Kharif,272.38,122,277.69,-5.31,-1.91
PUNJAB,BATHINDA,bathinda,2017-2018,Kharif,282.1,122,277.69,4.42,1.59
PUNJAB,BATHINDA,bathinda,2018-2019,Kharif,282.04,122,277.69,4.35,1.57
PUNJAB,BATHINDA,bathinda,2019-2020,Kharif,342.86,122,277.69,65.17,23.47
PUNJAB,BATHINDA,bathinda,2020-2021,Kharif,329.19,122,277.69,51.51,18.55
PUNJAB,BATHINDA,bathinda,2021-2022,Kharif,319.76,122,277.69,42.07,15.15
PUNJAB,BATHINDA,bathinda,2022-2023,Kharif,325.17,122,277.69,47.48,17.1
PUNJAB,BATHINDA,bathinda,2023-2024,Kharif,208.74,122,277.69,-68.95,-24.83
PUNJAB,BATHINDA,bathinda,1997-1998,Rabi,113.13,182,58.78,54.34,92.44
PUNJAB,BATHINDA,bathinda,1998-1999,Rabi,83.09,182,58.78,24.3,41.34
PUNJAB,BATHINDA,bathinda,1999-2000,Rabi,34.75,183,58.78,-24.03,-40.88
PUNJAB,BATHINDA,bathinda,2000-2001,Rabi,4.48,182,58.78,-54.31,-92.38
PUNJAB,BATHINDA,bathinda,2001-2002,Rabi,15.5,182,58.78,-43.28,-73.63
PUNJAB,BATHINDA,bathinda,2002-2003,Rabi,74.72,182,58.78,15.93,27.1
PUNJAB,BATHINDA,bathinda,2003-2004,Rabi,39.26,183,58.78,-19.52,-33.21
PUNJAB,BATHINDA,bathinda,2004-2005,Rabi,131.36,182,58.78,72.58,123.46
PUNJAB,BATHINDA,bathinda,2005-2006,Rabi,64.8,182,58.78,6.01,10.23
PUNJAB,BATHINDA,bathinda,2006-2007,Rabi,52.73,182,58.78,-6.05,-10.3
PUNJAB,BATHINDA,bathinda,2007-2008,Rabi,20.11,183,58.78,-38.67,-65.79
PUNJAB,BATHINDA,bathinda,2008-2009,Rabi,67.41,182,58.78,8.62,14.67
PUNJAB,BATHINDA,bathinda,2009-2010,Rabi,53.44,182,58.78,-5.34,-9.09
PUNJAB,BATHINDA,bathinda,2010-2011,Rabi,9.47,182,58.78,-49.31,-83.89
PUNJAB,BATHINDA,bathinda,2011-2012,Rabi,2.91,183,58.78,-55.87,-95.05
PUNJAB,BATHINDA,bathinda,2012-2013,Rabi,96.31,182,58.78,37.53,63.84
PUNJAB,BATHINDA,bathinda,2013-2014,Rabi,61.76,182,58.78,2.97,5.06
PUNJAB,BATHINDA,bathinda,2014-2015,Rabi,105.38,182,58.78,46.6,79.27
PUNJAB,BATHINDA,bathinda,2015-2016,Rabi,50.83,183,58.78,-7.96,-13.53
PUNJAB,BATHINDA,bathinda,2016-2017,Rabi,25.59,182,58.78,-33.2,-56.47
PUNJAB,BATHINDA,bathinda,2017-2018,Rabi,34.96,182,58.78,-23.83,-40.53
PUNJAB,BATHINDA,bathinda,2018-2019,Rabi,47.44,182,58.78,-11.35,-19.3
PUNJAB,BATHINDA,bathinda,2019-2020,Rabi,142.73,183,58.78,83.95,142.81
PUNJAB,BATHINDA,bathinda,2020-2021,Rabi,19.95,182,58.78,-38.84,-66.06
PUNJAB,BATHINDA,bathinda,2021-2022,Rabi,125.61,182,58.78,66.82,113.68
PUNJAB,BATHINDA,bathinda,2022-2023,Rabi,50.68,182,58.78,-8.1,-13.78
RAJASTHAN,BEAWAR,beawar,1997-1998,Annual,595.33,365,519.68,75.66,14.56
RAJASTHAN,BEAWAR,beawar,1998-1999,Annual,406.06,365,519.68,-113.62,-21.86
RAJASTHAN,BEAWAR,beawar,1999-2000,Annual,218.3,365,519.68,-301.38,-57.99
RAJASTHAN,BEAWAR,beawar,2000-2001,Annual,347.17,366,519.68,-172.51,-33.19
RAJASTHAN,BEAWAR,beawar,2001-2002,Annual,624.08,365,519.68,104.41,20.09
RAJASTHAN,BEAWAR,beawar,2002-2003,Annual,200.33,365,519.68,-319.35,-61.45
RAJASTHAN,BEAWAR,beawar,2003-2004,Annual,460.14,365,519.68,-59.53,-11.46
RAJASTHAN,BEAWAR,beawar,2004-2005,Annual,445.1,366,519.68,-74.57,-14.35
RAJASTHAN,BEAWAR,beawar,2005-2006,Annual,522.54,365,519.68,2.86,0.55
RAJASTHAN,BEAWAR,beawar,2006-2007,Annual,529.42,365,519.68,9.75,1.88
RAJASTHAN,BEAWAR,beawar,2007-2008,Annual,457.61,365,519.68,-62.07,-11.94
RAJASTHAN,BEAWAR,beawar,2008-2009,Annual,365.02,366,519.68,-154.66,-29.76
RAJASTHAN,BEAWAR,beawar,2009-2010,Annual,307.33,365,519.68,-212.35,-40.86
RAJASTHAN,BEAWAR,beawar,2010-2011,Annual,689.01,365,519.68,169.33,32.58
RAJASTHAN,BEAWAR,beawar,2011-2012,Annual,616.79,365,519.68,97.11,18.69
RAJASTHAN,BEAWAR,beawar,2012-2013,Annual,747.51,366,519.68,227.84,43.84
RAJASTHAN,BEAWAR,beawar,2013-2014,Annual,533.93,365,519.68,14.25,2.74
RAJASTHAN,BEAWAR,beawar,2014-2015,Annual,620.04,365,519.68,100.37,19.31
RAJASTHAN,BEAWAR,beawar,2015-2016,Annual,477.59,365,519.68,-42.09,-8.1
RAJASTHAN,BEAWAR,beawar,2016-2017,Annual,596.36,366,519.68,76.68,14.76
RAJASTHAN,BEAWAR,beawar,2017-2018,Annual,636.83,365,519.68,117.15,22.54
RAJASTHAN,BEAWAR,beawar,2018-2019,Annual,505.5,365,519.68,-14.18,-2.73
RAJASTHAN,BEAWAR,beawar,2019-2020,Annual,808.11,365,519.68,288.43,55.5
RAJASTHAN,BEAWAR,beawar,2020-2021,Annual,519.1,366,519.68,-0.58,-0.11
RAJASTHAN,BEAWAR,beawar,2021-2022,Annual,621.68,365,519.68,102.0,19.63
RAJASTHAN,BEAWAR,beawar,2022-2023,Annual,535.0,365,519.68,15.32,2.95
RAJASTHAN,BEAWAR,beawar,2023-2024,Annual,645.41,365,519.68,125.73,24.19
RAJASTHAN,BEAWAR,beawar,1997-1998,Kharif,517.82,122,468.62,49.2,10.5
RAJASTHAN,BEAWAR,beawar,1998-1999,Kharif,315.68,122,468.62,-152.94,-32.64
RAJASTHAN,BEAWAR,beawar,1999-2000,Kharif,201.21,122,468.62,-267.4,-57.06
RAJASTHAN,BEAWAR,beawar,2000-2001,Kharif,311.28,122,468.62,-157.33,-33.57
RAJASTHAN,BEAWAR,beawar,2001-2002,Kharif,573.66,122,468.62,105.04,22.42
RAJASTHAN,BEAWAR,beawar,2002-2003,Kharif,152.5,122,468.62,-316.11,-67.46
RAJASTHAN,BEAWAR,beawar,2003-2004,Kharif,413.53,122,468.62,-55.08,-11.75
RAJASTHAN,BEAWAR,beawar,2004-2005,Kharif,420.66,122,468.62,-47.96,-10.23
RAJASTHAN,BEAWAR,beawar,2005-2006,Kharif,485.37,122,468.62,16.75,3.57
RAJASTHAN,BEAWAR,beawar,2006-2007,Kharif,518.38,122,468.62,49.76,10.62
RAJASTHAN,BEAWAR,beawar,2007-2008,Kharif,431.81,122,468.62,-36.81,-7.85
RAJASTHAN,BEAWAR,beawar,2008-2009,Kharif,323.41,122,468.62,-145.21,-30.99
RAJASTHAN,BEAWAR,beawar,2009-2010,Kharif,284.72,122,468.62,-183.89,-39.24
RAJASTHAN,BEAWAR,beawar,2010-2011,Kharif,534.56,122,468.62,65.94,14.07
RAJASTHAN,BEAWAR,beawar,2011-2012,Kharif,587.99,122,468.62,119.38,25.47
RAJASTHAN,BEAWAR,beawar,2012-2013,Kharif,689.89,122,468.62,221.27,47.22
RAJASTHAN,BEAWAR,beawar,2013-2014,Kharif,503.84,122,468.62,35.22,7.52
RAJASTHAN,BEAWAR,beawar,2014-2015,Kharif,585.51,122,468.62,116.89,24.94
RAJASTHAN,BEAWAR,beawar,2015-2016,Kharif,401.29,122,468.62,-67.33,-14.37
RAJASTHAN,BEAWAR,beawar,2016-2017,Kharif,561.37,122,468.62,92.76,19.79
RAJASTHAN,BEAWAR,beawar,2017-2018,Kharif,583.26,122,468.62,114.65,24.47
RAJASTHAN,BEAWAR,beawar,2018-2019,Kharif,504.62,122,468.62,36.01,7.68
RAJASTHAN,BEAWAR,beawar,2019-2020,Kharif,761.68,122,468.62,293.06,62.54
RAJASTHAN,BEAWAR,beawar,2020-2021,Kharif,465.94,122,468.62,-2.68,-0.57
RAJASTHAN,BEAWAR,beawar,2021-2022,Kharif,514.65,122,468.62,46.04,9.82
RAJASTHAN,BEAWAR,beawar,2022-2023,Kharif,514.77,122,468.62,46.15,9.85
RAJASTHAN,BEAWAR,beawar,2023-2024,Kharif,493.24,122,468.62,24.62,5.25
RAJASTHAN,BEAWAR,beawar,1997-1998,Rabi,42.54,182,30.82,11.73,38.05
RAJASTHAN,BEAWAR,beawar,1998-1999,Rabi,87.02,182,30.82,56.2,182.39
RAJASTHAN,BEAWAR,beawar,1999-2000,Rabi,10.88,183,30.82,-19.94,-64.7
RAJASTHAN,BEAWAR,beawar,2000-2001,Rabi,0.44,182,30.82,-30.38,-98.58
RAJASTHAN,BEAWAR,beawar,2001-2002,Rabi,36.7,182,30.82,5.89,19.1
RAJASTHAN,BEAWAR,beawar,2002-2003,Rabi,52.77,182,30.82,21.96,71.25
RAJASTHAN,BEAWAR,beawar,2003-2004,Rabi,0.11,183,30.82,-30.71,-99.64
RAJASTHAN,BEAWAR,beawar,2004-2005,Rabi,25.93,182,30.82,-4.89,-15.86
RAJASTHAN,BEAWAR,beawar,2005-2006,Rabi,3.34,182,30.82,-27.48,-89.17
RAJASTHAN,BEAWAR,beawar,2006-2007,Rabi,25.32,182,30.82,-5.5,-17.84
RAJASTHAN,BEAWAR,beawar,2007-2008,Rabi,0.97,183,30.82,-29.85,-96.86
RAJASTHAN,BEAWAR,beawar,2008-2009,Rabi,16.62,182,30.82,-14.2,-46.08
RAJASTHAN,BEAWAR,beawar,2009-2010,Rabi,5.82,182,30.82,-24.99,-81.1
RAJASTHAN,BEAWAR,beawar,2010-2011,Rabi,177.64,182,30.82,146.82,476.45
RAJASTHAN,BEAWAR,beawar,2011-2012,Rabi,0.0,183,30.82,-30.82,-100.0
RAJASTHAN,BEAWAR,beawar,2012-2013,Rabi,20.77,182,30.82,-10.05,-32.6
RAJASTHAN,BEAWAR,beawar,2013-2014,Rabi,22.03,182,30.82,-8.79,-28.51
RAJASTHAN,BEAWAR,beawar,2014-2015,Rabi,60.39,182,30.82,29.58,95.97
RAJASTHAN,BEAWAR,beawar,2015-2016,Rabi,1.41,183,30.82,-29.41,-95.42
RAJASTHAN,BEAWAR,beawar,2016-2017,Rabi,46.01,182,30.82,15.19,49.3
RAJASTHAN,BEAWAR,beawar,2017-2018,Rabi,0.14,182,30.82,-30.68,-99.56
RAJASTHAN,BEAWAR,beawar,2018-2019,Rabi,12.75,182,30.82,-18.06,-58.61
RAJASTHAN,BEAWAR,beawar,2019-2020,Rabi,28.1,183,30.82,-2.71,-8.81
RAJASTHAN,BEAWAR,beawar,2020-2021,Rabi,15.76,182,30.82,-15.05,-48.85
RAJASTHAN,BEAWAR,beawar,2021-2022,Rabi,40.93,182,30.82,10.12,32.83
RAJASTHAN,BEAWAR,beawar,2022-2023,Rabi,66.82,182,30.82,36.01,116.85
MAHARASHTRA,BEED,beed,1997-1998,Annual,761.15,365,733.2,27.96,3.81
MAHARASHTRA,BEED,beed,1998-1999,Annual,1033.79,365,733.2,300.59,41.0
MAHARASHTRA,BEED,beed,1999-2000,Annual,749.65,365,733.2,16.45,2.24
MAHARASHTRA,BEED,beed,2000-2001,Annual,685.07,366,733.2,-48.13,-6.56
MAHARASHTRA,BEED,beed,2001-2002,Annual,728.73,365,733.2,-4.47,-0.61
MAHARASHTRA,BEED,beed,2002-2003,Annual,697.34,365,733.2,-35.86,-4.89
MAHARASHTRA,BEED,beed,2003-2004,Annual,626.84,365,733.2,-106.35,-14.51
MAHARASHTRA,BEED,beed,2004-2005,Annual,742.32,366,733.2,9.13,1.25
MAHARASHTRA,BEED,beed,2005-2006,Annual,953.89,365,733.2,220.69,30.1
MAHARASHTRA,BEED,beed,2006-2007,Annual,842.88,365,733.2,109.68,14.96
MAHARASHTRA,BEED,beed,2007-2008,Annual,698.13,365,733.2,-35.07,-4.78
MAHARASHTRA,BEED,beed,2008-2009,Annual,459.72,366,733.2,-273.48,-37.3
MAHARASHTRA,BEED,beed,2009-2010,Annual,732.17,365,733.2,-1.02,-0.14
MAHARASHTRA,BEED,beed,2010-2011,Annual,947.05,365,733.2,213.85,29.17
MAHARASHTRA,BEED,beed,2011-2012,Annual,519.93,365,733.2,-213.26,-29.09
MAHARASHTRA,BEED,beed,2012-2013,Annual,491.08,366,733.2,-242.12,-33.02
MAHARASHTRA,BEED,beed,2013-2014,Annual,761.51,365,733.2,28.31,3.86
MAHARASHTRA,BEED,beed,2014-2015,Annual,535.13,365,733.2,-198.06,-27.01
MAHARASHTRA,BEED,beed,2015-2016,Annual,429.16,365,733.2,-304.04,-41.47
MAHARASHTRA,BEED,beed,2016-2017,Annual,923.62,366,733.2,190.43,25.97
MAHARASHTRA,BEED,beed,2017-2018,Annual,793.41,365,733.2,60.21,8.21
MAHARASHTRA,BEED,beed,2018-2019,Annual,414.13,365,733.2,-319.06,-43.52
MAHARASHTRA,BEED,beed,2019-2020,Annual,814.68,365,733.2,81.48,11.11
MAHARASHTRA,BEED,beed,2020-2021,Annual,997.84,366,733.2,264.64,36.09
MAHARASHTRA,BEED,beed,2021-2022,Annual,1151.48,365,733.2,418.29,57.05
MAHARASHTRA,BEED,beed,2022-2023,Annual,775.61,365,733.2,42.41,5.78
MAHARASHTRA,BEED,beed,2023-2024,Annual,529.99,365,733.2,-203.21,-27.72
MAHARASHTRA,BEED,beed,1997-1998,Kharif,444.39,122,591.35,-146.97,-24.85
MAHARASHTRA,BEED,beed,1998-1999,Kharif,845.04,122,591.35,253.68,42.9
MAHARASHTRA,BEED,beed,1999-2000,Kharif,590.95,122,591.35,-0.4,-0.07
MAHARASHTRA,BEED,beed,2000-2001,Kharif,622.54,122,591.35,31.19,5.27
MAHARASHTRA,BEED,beed,2001-2002,Kharif,510.35,122,591.35,-81.0,-13.7
MAHARASHTRA,BEED,beed,2002-2003,Kharif,610.96,122,591.35,19.6,3.31
MAHARASHTRA,BEED,beed,2003-2004,Kharif,527.86,122,591.35,-63.49,-10.74
MAHARASHTRA,BEED,beed,2004-2005,Kharif,556.26,122,591.35,-35.1,-5.94
MAHARASHTRA,BEED,beed,2005-2006,Kharif,790.37,122,591.35,199.02,33.65
MAHARASHTRA,BEED,beed,2006-2007,Kharif,673.23,122,591.35,81.88,13.85
MAHARASHTRA,BEED,beed,2007-2008,Kharif,677.24,122,591.35,85.88,14.52
